,date,date1,Borough,code,Retail,Grocery,Parks,Transit,Workplace,Residential
714,2022-09-24,44828,Kingston upon Thames,E09000021,-20,0,150,-9,3,0
715,2022-09-24,44828,Richmond upon Thames,E09000027,-24,0,-6,-18,-11,0
716,2022-09-24,44828,Lewisham,E09000023,-6,0,-7,-14,-18,0
717,2022-09-24,44828,City of London,E09000001,-20,-54,-18,7,,
718,2022-09-24,44828,Ealing,E09000009,-15,6,29,-11,-15,0
719,2022-09-24,44828,Camden,E09000007,-23,-3,-9,10,-10,0
720,2022-09-24,44828,Tower Hamlets,E09000030,-13,-5,2,-13,-9,-1
721,2022-09-24,44828,Redbridge,E09000026,-18,-5,-18,-18,-16,0
722,2022-09-24,44828,Havering,E09000016,-16,1,4,-6,-2,0
723,2022-09-24,44828,Southwark,E09000028,-21,-7,8,1,-4,-1
724,2022-09-24,44828,Kensington and Chelsea,E09000020,-29,8,-9,-22,-23,0
725,2022-09-24,44828,Bromley,E09000006,-18,10,0,-14,-1,0
726,2022-09-23,44827,Enfield,E09000010,-22,-5,3,-37,-34,5
727,2022-09-23,44827,Westminster,E09000033,-38,-8,-23,-22,-43,7
728,2022-09-23,44827,City of London,E09000001,-57,-59,-38,-36,-35,
729,2022-09-23,44827,Wandsworth,E09000032,-28,-10,0,-22,-42,9
730,2022-09-23,44827,Harrow,E09000015,-12,20,53,-13,-28,7
731,2022-09-23,44827,Hounslow,E09000018,-9,4,5,-11,-29,5
732,2022-09-23,44827,Lambeth,E09000022,-29,-6,44,-34,-39,8
733,2022-09-23,44827,Greenwich,E09000011,-5,7,-5,-7,-40,7
734,2022-09-23,44827,Newham,E09000025,-18,3,146,-19,-27,4
735,2022-09-23,44827,Camden,E09000007,-35,-5,-1,-10,-43,9
736,2022-09-23,44827,Bromley,E09000006,-17,13,-4,-27,-43,9
737,2022-09-23,44827,Lewisham,E09000023,-6,5,-2,-24,-41,8
738,2022-09-23,44827,Hillingdon,E09000017,-10,0,131,2,-31,5
739,2022-09-23,44827,Hackney,E09000012,-27,3,0,-32,-39,7
740,2022-09-23,44827,Sutton,E09000029,-19,-5,3,-36,-41,7
741,2022-09-23,44827,Tower Hamlets,E09000030,-26,-3,-14,-31,-45,9
742,2022-09-23,44827,Ealing,E09000009,-15,3,6,-25,-34,6
743,2022-09-23,44827,Southwark,E09000028,-27,-6,-8,-26,-36,7
744,2022-09-23,44827,Merton,E09000024,-28,-3,-26,-26,-37,7
745,2022-09-23,44827,Havering,E09000016,-17,3,-2,-20,-32,6
746,2022-09-23,44827,Barnet,E09000003,-15,4,5,-25,-34,7
747,2022-09-23,44827,Brent,E09000005,-10,6,27,-18,-32,5
748,2022-09-23,44827,Hammersmith and Fulham,E09000013,-35,-10,-5,-39,-48,9
749,2022-09-23,44827,Redbridge,E09000026,-17,-3,-19,-27,-41,6
750,2022-09-23,44827,Barking and Dagenham,E09000002,-17,9,35,-16,-31,3
751,2022-09-23,44827,Kingston upon Thames,E09000021,-23,-1,,-23,-36,8
752,2022-09-23,44827,Croydon,E09000008,-22,11,-6,-27,-32,7
753,2022-09-23,44827,Bexley,E09000004,-21,5,22,-31,-35,6
754,2022-09-23,44827,Haringey,E09000014,-22,-7,-8,-26,-42,6
755,2022-09-23,44827,Kensington and Chelsea,E09000020,-29,0,-20,-27,-44,8
756,2022-09-23,44827,Waltham Forest,E09000031,-16,-3,-19,-31,-39,6
757,2022-09-23,44827,Islington,E09000019,-44,-16,-11,-66,-50,10
758,2022-09-23,44827,Richmond upon Thames,E09000027,-27,1,3,-32,-51,9
759,2022-09-22,44826,Kensington and Chelsea,E09000020,-24,4,-12,-29,-42,6
760,2022-09-22,44826,City of London,E09000001,-39,-43,-18,-26,-30,
761,2022-09-22,44826,Hounslow,E09000018,-8,9,18,-15,-27,4
762,2022-09-22,44826,Lewisham,E09000023,-3,10,14,-24,-37,6
763,2022-09-22,44826,Bexley,E09000004,-21,4,36,-28,-33,5
764,2022-09-22,44826,Ealing,E09000009,-13,8,21,-23,-33,4
765,2022-09-22,44826,Tower Hamlets,E09000030,-17,-2,3,-30,-40,6
766,2022-09-22,44826,Bromley,E09000006,-14,9,12,-28,-38,7
767,2022-09-22,44826,Islington,E09000019,-37,-11,1,-64,-45,7
768,2022-09-22,44826,Barking and Dagenham,E09000002,-13,10,37,-15,-33,3
769,2022-09-22,44826,Hackney,E09000012,-24,1,8,-30,-35,5
770,2022-09-22,44826,Newham,E09000025,-15,4,159,-24,-27,3
771,2022-09-22,44826,Haringey,E09000014,-22,-7,-4,-21,-40,5
772,2022-09-22,44826,Wandsworth,E09000032,-28,-11,4,-18,-39,7
773,2022-09-22,44826,Southwark,E09000028,-22,-5,4,-24,-29,5
774,2022-09-22,44826,Greenwich,E09000011,-3,9,6,-11,-39,6
775,2022-09-22,44826,Hillingdon,E09000017,-7,2,138,0,-31,5
776,2022-09-22,44826,Brent,E09000005,-9,7,43,-17,-32,4
777,2022-09-22,44826,Redbridge,E09000026,-14,-4,0,-32,-40,5
778,2022-09-22,44826,Barnet,E09000003,-14,4,23,-21,-34,6
779,2022-09-22,44826,Kingston upon Thames,E09000021,-21,1,,-18,-34,7
780,2022-09-22,44826,Westminster,E09000033,-28,-3,-4,-18,-38,5
781,2022-09-22,44826,Croydon,E09000008,-15,14,10,-22,-29,6
782,2022-09-22,44826,Camden,E09000007,-30,-4,5,-7,-40,6
783,2022-09-22,44826,Harrow,E09000015,-8,16,64,-9,-24,5
784,2022-09-22,44826,Havering,E09000016,-15,7,6,-18,-29,5
785,2022-09-22,44826,Merton,E09000024,-24,-8,-17,-27,-36,6
786,2022-09-22,44826,Lambeth,E09000022,-21,-8,62,-28,-36,6
787,2022-09-22,44826,Richmond upon Thames,E09000027,-21,0,24,-29,-48,8
788,2022-09-22,44826,Waltham Forest,E09000031,-12,1,-5,-29,-38,5
789,2022-09-22,44826,Enfield,E09000010,-19,-4,18,-36,-34,5
790,2022-09-22,44826,Hammersmith and Fulham,E09000013,-25,-6,8,-36,-45,6
791,2022-09-22,44826,Sutton,E09000029,-15,-3,31,-34,-40,6
792,2022-09-21,44825,Lambeth,E09000022,-24,-5,54,-33,-35,7
793,2022-09-21,44825,Merton,E09000024,-25,-6,-15,-26,-34,6
794,2022-09-21,44825,Waltham Forest,E09000031,-13,2,-8,-29,-37,5
795,2022-09-21,44825,Ealing,E09000009,-13,5,19,-21,-35,5
796,2022-09-21,44825,Islington,E09000019,-37,-13,1,-65,-46,8
797,2022-09-21,44825,Southwark,E09000028,-25,-5,3,-26,-33,6
798,2022-09-21,44825,City of London,E09000001,-42,-45,-18,-29,-29,
799,2022-09-21,44825,Bromley,E09000006,-15,12,9,-26,-37,7
800,2022-09-21,44825,Barnet,E09000003,-14,3,5,-20,-33,6
801,2022-09-21,44825,Greenwich,E09000011,-17,10,2,-10,-37,6
802,2022-09-21,44825,Redbridge,E09000026,-18,-1,-2,-25,-41,5
803,2022-09-21,44825,Tower Hamlets,E09000030,-18,-2,-3,-32,-39,6
804,2022-09-21,44825,Croydon,E09000008,-14,8,10,-23,-29,6
805,2022-09-21,44825,Richmond upon Thames,E09000027,-19,0,17,-30,-49,7
806,2022-09-21,44825,Haringey,E09000014,-26,-6,-12,-30,-40,5
807,2022-09-21,44825,Newham,E09000025,-17,6,169,-21,-24,4
808,2022-09-21,44825,Hackney,E09000012,-25,2,12,-34,-35,6
809,2022-09-21,44825,Brent,E09000005,-13,8,36,-21,-31,4
810,2022-09-21,44825,Enfield,E09000010,-22,-5,10,-36,-34,5
811,2022-09-21,44825,Hammersmith and Fulham,E09000013,-21,-9,6,-36,-44,6
812,2022-09-21,44825,Wandsworth,E09000032,-28,-10,8,-21,-38,8
813,2022-09-21,44825,Kingston upon Thames,E09000021,-23,-2,,-20,-34,6
814,2022-09-21,44825,Bexley,E09000004,-20,6,33,-29,-34,6
815,2022-09-21,44825,Westminster,E09000033,-31,-2,-11,-23,-39,6
816,2022-09-21,44825,Harrow,E09000015,-9,18,53,-5,-22,6
817,2022-09-21,44825,Hounslow,E09000018,-9,8,21,-10,-25,4
818,2022-09-21,44825,Sutton,E09000029,-14,4,31,-34,-39,6
819,2022-09-21,44825,Barking and Dagenham,E09000002,-12,13,37,-19,-33,3
820,2022-09-21,44825,Camden,E09000007,-31,-9,6,-12,-40,7
821,2022-09-21,44825,Havering,E09000016,-14,5,2,-19,-29,5
822,2022-09-21,44825,Kensington and Chelsea,E09000020,-27,1,-11,-31,-40,7
823,2022-09-21,44825,Lewisham,E09000023,-4,10,9,-23,-35,7
824,2022-09-21,44825,Hillingdon,E09000017,-8,2,136,-1,-31,5
825,2022-09-20,44824,Camden,E09000007,-32,-3,1,-11,-41,6
826,2022-09-20,44824,City of London,E09000001,-48,-47,-36,-29,-32,
827,2022-09-20,44824,Hillingdon,E09000017,-4,13,127,3,-31,5
828,2022-09-20,44824,Haringey,E09000014,-20,2,-1,-25,-43,5
829,2022-09-20,44824,Merton,E09000024,-24,3,-9,-25,-36,6
830,2022-09-20,44824,Greenwich,E09000011,-14,16,1,-10,-39,6
831,2022-09-20,44824,Lewisham,E09000023,-4,16,7,-25,-36,6
832,2022-09-20,44824,Tower Hamlets,E09000030,-19,6,-5,-34,-41,7
833,2022-09-20,44824,Richmond upon Thames,E09000027,-27,11,4,-32,-49,7
834,2022-09-20,44824,Kingston upon Thames,E09000021,-25,8,,-22,-35,7
835,2022-09-20,44824,Redbridge,E09000026,-14,14,-9,-28,-42,5
836,2022-09-20,44824,Croydon,E09000008,-10,22,7,-25,-32,6
837,2022-09-20,44824,Westminster,E09000033,-34,-3,-11,-25,-40,6
838,2022-09-20,44824,Havering,E09000016,-13,18,4,-20,-29,5
839,2022-09-20,44824,Barnet,E09000003,-14,10,19,-18,-34,6
840,2022-09-20,44824,Hackney,E09000012,-28,4,6,-35,-36,6
841,2022-09-20,44824,Southwark,E09000028,-26,1,-1,-27,-34,6
842,2022-09-20,44824,Brent,E09000005,-13,14,39,-22,-31,3
843,2022-09-20,44824,Newham,E09000025,-9,15,157,-21,-27,4
844,2022-09-20,44824,Barking and Dagenham,E09000002,-12,14,39,-16,-36,3
845,2022-09-20,44824,Harrow,E09000015,-7,28,62,-3,-22,6
846,2022-09-20,44824,Hammersmith and Fulham,E09000013,-29,0,-2,-37,-45,6
847,2022-09-20,44824,Waltham Forest,E09000031,-12,8,-15,-30,-40,5
848,2022-09-20,44824,Sutton,E09000029,-13,21,24,-35,-39,7
849,2022-09-20,44824,Islington,E09000019,-36,-5,-3,-66,-46,8
850,2022-09-20,44824,Lambeth,E09000022,-32,2,53,-28,-35,7
851,2022-09-20,44824,Kensington and Chelsea,E09000020,-29,8,-21,-35,-41,5
852,2022-09-20,44824,Ealing,E09000009,-13,14,16,-21,-33,5
853,2022-09-20,44824,Bexley,E09000004,-19,17,30,-32,-34,5
854,2022-09-20,44824,Hounslow,E09000018,-6,18,18,-10,-27,4
855,2022-09-20,44824,Wandsworth,E09000032,-30,-4,7,-19,-38,8
856,2022-09-20,44824,Enfield,E09000010,-19,1,11,-34,-34,4
857,2022-09-20,44824,Bromley,E09000006,-16,26,4,-29,-38,7
858,2022-09-19,44823,Kensington and Chelsea,E09000020,-56,-52,-14,-51,-81,20
859,2022-09-19,44823,Hammersmith and Fulham,E09000013,-65,-59,39,-63,-83,23
860,2022-09-19,44823,Westminster,E09000033,-58,-46,103,-46,-79,20
861,2022-09-19,44823,Hounslow,E09000018,-38,-50,52,-33,-74,20
862,2022-09-19,44823,Croydon,E09000008,-65,-61,40,-62,-79,23
863,2022-09-19,44823,Richmond upon Thames,E09000027,-48,-68,37,-65,-88,23
864,2022-09-19,44823,Brent,E09000005,-43,-43,99,-55,-75,22
865,2022-09-19,44823,Newham,E09000025,-54,-49,170,-52,-71,20
866,2022-09-19,44823,Haringey,E09000014,-53,-54,25,-56,-80,23
867,2022-09-19,44823,Hillingdon,E09000017,-53,-60,147,-22,-78,22
868,2022-09-19,44823,Enfield,E09000010,-61,-58,48,-68,-77,22
869,2022-09-19,44823,Waltham Forest,E09000031,-44,-54,32,-62,-81,23
870,2022-09-19,44823,Wandsworth,E09000032,-53,-64,19,-61,-84,25
871,2022-09-19,44823,Tower Hamlets,E09000030,-52,-51,2,-63,-80,21
872,2022-09-19,44823,Bexley,E09000004,-66,-64,77,-68,-82,25
873,2022-09-19,44823,Sutton,E09000029,-66,-63,84,-72,-84,25
874,2022-09-19,44823,Southwark,E09000028,-59,-61,-6,-66,-80,24
875,2022-09-19,44823,Camden,E09000007,-64,-61,22,-43,-83,21
876,2022-09-19,44823,Barnet,E09000003,-59,-53,64,-58,-80,24
877,2022-09-19,44823,Lambeth,E09000022,-51,-59,63,-59,-82,25
878,2022-09-19,44823,City of London,E09000001,-85,-89,-68,-74,-79,
879,2022-09-19,44823,Barking and Dagenham,E09000002,-53,-49,59,-56,-77,22
880,2022-09-19,44823,Bromley,E09000006,-64,-69,33,-67,-86,25
881,2022-09-19,44823,Harrow,E09000015,-48,-52,132,-53,-77,24
882,2022-09-19,44823,Merton,E09000024,-62,-68,12,-62,-81,25
883,2022-09-19,44823,Lewisham,E09000023,-47,-55,55,-62,-82,24
884,2022-09-19,44823,Hackney,E09000012,-44,-47,27,-65,-79,21
885,2022-09-19,44823,Greenwich,E09000011,-55,-53,30,-50,-80,24
886,2022-09-19,44823,Islington,E09000019,-61,-66,-10,-81,-86,24
887,2022-09-19,44823,Redbridge,E09000026,-48,-52,43,-62,-80,22
888,2022-09-19,44823,Kingston upon Thames,E09000021,-64,-65,,-65,-83,24
889,2022-09-19,44823,Havering,E09000016,-66,-69,8,-64,-81,24
890,2022-09-19,44823,Ealing,E09000009,-51,-48,59,-53,-78,22
891,2022-09-18,44822,Kingston upon Thames,E09000021,-13,3,112,1,0,-3
892,2022-09-18,44822,Lambeth,E09000022,-17,0,78,1,-6,-3
893,2022-09-18,44822,Enfield,E09000010,-23,1,6,-27,-16,-1
894,2022-09-18,44822,Wandsworth,E09000032,-23,-8,-8,-7,3,-3
895,2022-09-18,44822,Sutton,E09000029,-18,16,10,-22,-10,-3
896,2022-09-18,44822,Hillingdon,E09000017,0,5,147,9,-4,-3
897,2022-09-18,44822,City of London,E09000001,-18,-52,-28,2,,
898,2022-09-18,44822,Richmond upon Thames,E09000027,-20,8,5,-14,-21,-3
899,2022-09-18,44822,Ealing,E09000009,-10,16,9,-9,-10,-2
900,2022-09-18,44822,Greenwich,E09000011,-9,15,0,2,-10,-2
901,2022-09-18,44822,Barking and Dagenham,E09000002,-12,10,43,-1,-18,-3
902,2022-09-18,44822,Havering,E09000016,-11,20,26,4,-1,-2
903,2022-09-18,44822,Tower Hamlets,E09000030,-8,-10,0,-14,-9,-3
904,2022-09-18,44822,Kensington and Chelsea,E09000020,-28,6,-14,-15,-23,-1
905,2022-09-18,44822,Islington,E09000019,-33,-3,4,-55,-14,-2
906,2022-09-18,44822,Croydon,E09000008,-10,17,-1,-16,-4,-3
907,2022-09-18,44822,Waltham Forest,E09000031,-7,4,-4,-21,-20,-2
908,2022-09-18,44822,Haringey,E09000014,-22,-4,-18,-14,-26,-2
909,2022-09-18,44822,Bromley,E09000006,-10,23,4,-8,-3,-2
910,2022-09-18,44822,Lewisham,E09000023,-3,10,1,-8,-15,-2
911,2022-09-18,44822,Hackney,E09000012,-22,-3,-3,-22,-10,-3
912,2022-09-18,44822,Redbridge,E09000026,-14,5,-8,-15,-14,-3
913,2022-09-18,44822,Harrow,E09000015,-8,19,85,19,10,-3
914,2022-09-18,44822,Bexley,E09000004,-16,12,16,-14,-8,-3
915,2022-09-18,44822,Westminster,E09000033,-11,19,16,17,-15,-2
916,2022-09-18,44822,Brent,E09000005,-8,15,24,-9,-9,-3
917,2022-09-18,44822,Southwark,E09000028,-15,6,25,-10,-3,-3
918,2022-09-18,44822,Barnet,E09000003,-17,9,2,-9,-4,-2
919,2022-09-18,44822,Hounslow,E09000018,12,19,2,14,-5,-3
920,2022-09-18,44822,Camden,E09000007,-21,-1,8,11,-16,-2
921,2022-09-18,44822,Newham,E09000025,-14,2,89,-4,1,-3
922,2022-09-18,44822,Hammersmith and Fulham,E09000013,-26,-3,7,-30,-19,-2
923,2022-09-18,44822,Merton,E09000024,-19,-2,-12,-9,-12,-3
924,2022-09-17,44821,Kingston upon Thames,E09000021,-20,1,77,-13,2,-1
925,2022-09-17,44821,Wandsworth,E09000032,-33,-16,-4,-10,-7,-1
926,2022-09-17,44821,Harrow,E09000015,-14,17,86,8,5,-2
927,2022-09-17,44821,Bexley,E09000004,-23,3,43,-24,-10,-1
928,2022-09-17,44821,Sutton,E09000029,-19,4,20,-27,-14,-1
929,2022-09-17,44821,Merton,E09000024,-22,-6,-4,-15,-12,-1
930,2022-09-17,44821,Lambeth,E09000022,-27,-8,65,-8,-3,-1
931,2022-09-17,44821,Waltham Forest,E09000031,-10,-1,-26,-21,-20,-1
932,2022-09-17,44821,Islington,E09000019,-38,-8,8,-51,-13,-1
933,2022-09-17,44821,Bromley,E09000006,-17,12,3,-15,-1,-1
934,2022-09-17,44821,Hillingdon,E09000017,-9,-5,142,11,-9,-2
935,2022-09-17,44821,Barking and Dagenham,E09000002,-17,3,39,-11,-19,-1
936,2022-09-17,44821,Havering,E09000016,-20,4,0,-9,-3,-1
937,2022-09-17,44821,Lewisham,E09000023,-7,1,0,-14,-19,-1
938,2022-09-17,44821,Richmond upon Thames,E09000027,-15,1,5,-12,-12,-1
939,2022-09-17,44821,Westminster,E09000033,-25,6,0,8,-17,-1
940,2022-09-17,44821,Hounslow,E09000018,-9,14,17,2,-3,-2
941,2022-09-17,44821,Camden,E09000007,-29,-9,-2,4,-9,-1
942,2022-09-17,44821,City of London,E09000001,-28,-52,-25,0,,
943,2022-09-17,44821,Southwark,E09000028,-24,-9,25,-11,-6,-2
944,2022-09-17,44821,Hackney,E09000012,-28,-8,2,-25,-16,-1
945,2022-09-17,44821,Kensington and Chelsea,E09000020,-33,7,-16,-27,-18,-1
946,2022-09-17,44821,Greenwich,E09000011,-20,6,-7,-1,-9,-1
947,2022-09-17,44821,Croydon,E09000008,-16,7,22,-17,-11,-1
948,2022-09-17,44821,Haringey,E09000014,-2,-10,-7,0,-27,-1
949,2022-09-17,44821,Redbridge,E09000026,-20,-5,-13,-18,-13,-1
950,2022-09-17,44821,Enfield,E09000010,-23,-7,22,-28,-16,0
951,2022-09-17,44821,Ealing,E09000009,-18,6,26,-9,-14,-1
952,2022-09-17,44821,Tower Hamlets,E09000030,-15,-2,5,-18,-11,-2
953,2022-09-17,44821,Barnet,E09000003,-19,6,11,-14,-11,-1
954,2022-09-17,44821,Brent,E09000005,-14,1,43,-12,-12,-1
955,2022-09-17,44821,Hammersmith and Fulham,E09000013,-33,-6,14,-33,-21,-1
956,2022-09-17,44821,Newham,E09000025,-26,-2,91,-14,-2,-2
957,2022-09-16,44820,Richmond upon Thames,E09000027,-24,1,19,-33,-51,8
958,2022-09-16,44820,Barnet,E09000003,-17,2,16,-23,-35,6
959,2022-09-16,44820,Camden,E09000007,-35,-7,11,-10,-43,8
960,2022-09-16,44820,Croydon,E09000008,-17,9,8,-25,-32,6
961,2022-09-16,44820,Waltham Forest,E09000031,-7,-2,-13,-30,-40,6
962,2022-09-16,44820,Newham,E09000025,-21,4,144,-22,-27,4
963,2022-09-16,44820,Enfield,E09000010,-20,-6,7,-36,-35,5
964,2022-09-16,44820,Lewisham,E09000023,-4,6,2,-23,-41,7
965,2022-09-16,44820,Hammersmith and Fulham,E09000013,-34,-9,5,-40,-47,8
966,2022-09-16,44820,Barking and Dagenham,E09000002,-14,9,43,-16,-31,2
967,2022-09-16,44820,Kensington and Chelsea,E09000020,-32,1,-13,-31,-44,7
968,2022-09-16,44820,Havering,E09000016,-15,6,9,-20,-32,5
969,2022-09-16,44820,Hounslow,E09000018,-7,7,9,-13,-28,4
970,2022-09-16,44820,Haringey,E09000014,-21,-9,-4,-26,-43,6
971,2022-09-16,44820,Westminster,E09000033,-36,-6,-3,-15,-42,7
972,2022-09-16,44820,City of London,E09000001,-59,-59,-40,-36,-39,
973,2022-09-16,44820,Bromley,E09000006,-16,12,5,-25,-42,8
974,2022-09-16,44820,Islington,E09000019,-44,-17,-2,-66,-50,9
975,2022-09-16,44820,Bexley,E09000004,-20,4,49,-33,-36,5
976,2022-09-16,44820,Ealing,E09000009,-14,4,14,-25,-33,5
977,2022-09-16,44820,Merton,E09000024,-23,-4,-21,-26,-37,6
978,2022-09-16,44820,Hackney,E09000012,-27,2,3,-33,-38,6
979,2022-09-16,44820,Sutton,E09000029,-18,7,18,-36,-41,6
980,2022-09-16,44820,Wandsworth,E09000032,-28,-9,-2,-21,-42,9
981,2022-09-16,44820,Southwark,E09000028,-27,-4,33,-24,-35,7
982,2022-09-16,44820,Tower Hamlets,E09000030,-27,-2,2,-34,-44,8
983,2022-09-16,44820,Greenwich,E09000011,-19,7,7,-9,-40,6
984,2022-09-16,44820,Lambeth,E09000022,-25,-3,79,-30,-40,8
985,2022-09-16,44820,Brent,E09000005,-10,6,31,-19,-32,4
986,2022-09-16,44820,Harrow,E09000015,-11,18,59,-11,-28,6
987,2022-09-16,44820,Redbridge,E09000026,-14,-2,-3,-29,-41,6
988,2022-09-16,44820,Hillingdon,E09000017,-10,-2,126,0,-32,5
989,2022-09-16,44820,Kingston upon Thames,E09000021,-22,-4,,-25,-38,7
990,2022-09-15,44819,Bexley,E09000004,-19,4,29,-31,-34,6
991,2022-09-15,44819,Richmond upon Thames,E09000027,-23,0,22,-33,-48,8
992,2022-09-15,44819,Bromley,E09000006,-14,7,11,-33,-39,8
993,2022-09-15,44819,Hillingdon,E09000017,-8,0,135,-1,-32,5
994,2022-09-15,44819,Hammersmith and Fulham,E09000013,-30,-8,2,-37,-45,7
995,2022-09-15,44819,Tower Hamlets,E09000030,-22,-4,9,-36,-42,7
996,2022-09-15,44819,Westminster,E09000033,-32,-6,6,-22,-39,6
997,2022-09-15,44819,Ealing,E09000009,-16,5,16,-27,-32,4
998,2022-09-15,44819,Hackney,E09000012,-25,-1,8,-35,-35,5
999,2022-09-15,44819,Kensington and Chelsea,E09000020,-30,-1,-19,-29,-41,6
1000,2022-09-15,44819,Barking and Dagenham,E09000002,-14,6,44,-16,-35,3
1001,2022-09-15,44819,Brent,E09000005,-15,3,41,-22,-31,4
1002,2022-09-15,44819,Sutton,E09000029,-17,5,21,-38,-41,7
1003,2022-09-15,44819,Havering,E09000016,-14,9,8,-21,-30,5
